country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
NAM,urban,240394,248372,256546,265129,274072,283028,292649,303507,315904,330080,345852,362685,379698,396283,412196,429843,448226,466660,485316,504270,523383,542608,561807,580960,599950,625184,652221,680413,710044,741413,774475,809118,844923,881792,919551,958964,999628,1041820,1085689,1130941,1177405,1224933,1273255,1322115
NCL,national,136000,137500,138500,140050,142650,145700,148700,151650,154450,157350,160500,163650,166898,170899,175362,179799,184496,189482,193816,197564,201418,205279,209214,213230,217324,221490,225296,228750,232250,235750,239250,242750,245950,249750,254350,259000,263650,268050,268700,269350,270000,270650,271300,271960
NCL,rural,59484,59605,59501,59625,60181,60907,61663,62657,63581,64537,65588,66628,67704,69083,70638,72168,73791,75516,76968,78087,78879,79650,80424,81200,81983,82766,83389,83857,83691,83366,83005,82610,82088,82163,82498,82818,83105,83280,82279,81287,80309,79346,78395,77460
NCL,urban,76516,77895,78999,80425,82469,84793,87037,88993,90869,92813,94912,97022,99194,101816,104724,107631,110705,113966,116848,119477,122539,125629,128790,132030,135341,138724,141907,144893,148559,152384,156245,160140,163862,167587,171852,176182,180545,184770,186421,188063,189691,191304,192905,194500
NER,national,5491158,5652655,5818763,5989000,6163711,6343530,6528646,6719310,6915994,7118885,7328934,7548429,7780242,8026592,8288739,8566773,8860297,9168316,9490289,9826600,10178196,10545720,10929922,11331561,11751364,12189988,12647983,13125914,13624474,14143969,14685404,15250913,15843131,16464025,17114770,17795209,18504287,19240182,20001663,20788789,21602388,22442831,23310719,24206636
NER,rural,4796636,4916397,5048766,5183899,5321995,5463619,5608760,5757642,5910685,6067924,6230107,6400388,6590721,6793065,7008212,7236439,7477205,7729716,7993386,8268593,8556097,8856296,9169877,9497435,9840592,10208505,10592559,10993347,11411587,11847271,12301376,12775842,13272583,13793396,14339439,14910250,15505112,16119617,16751993,17402295,18070398,18756596,19460488,20182041
NER,urban,694522,736258,769997,805101,841716,879911,919886,961668,1005309,1050961,1098827,1148041,1189521,1233527,1280527,1330334,1383092,1438600,1496903,1558007,1622099,1689424,1760045,1834126,1910772,1981483,2055424,2132567,2212887,2296698,2384028,2475071,2570548,2670629,2775331,2884959,2999175,3120565,3249670,3386494,3531990,3686235,3850231,4024595
NGA,national,67203134,69271915,71361141,73423646,75440504,77427536,79414840,81448760,83562776,85766396,88048032,90395280,92788039,95212454,97667632,100161708,102700751,105293701,107948339,110668784,113457661,116319763,119260055,122283853,125394046,128596079,131900634,135320420,138865014,142538305,146339971,150269622,154324939,158503203,162805080,167228803,171765819,176404931,181137454,185960244,190873247,195874685,200963603,206139587
NGA,rural,53335095,54673552,56005651,57292471,58337388,59318012,60258392,61190824,62141456,63112060,64091040,65067424,66026113,66953398,68195447,69435101,70676603,71925074,73183576,74452424,75736392,77035089,78349086,79680159,80667244,81648222,82627833,83611781,84604898,85604230,86605458,87604184,88601034,89586010,90574978,91564459,92550859,93526366,94484919,95429218,96354724,97263534,98156653,99033580
NGA,urban,13868039,14598363,15355490,16131175,17103116,18109528,19156448,20257936,21421318,22654336,23956988,25327852,26761926,28259056,29472185,30726607,32024148,33368627,34764763,36216360,37721269,39284674,40910969,42603694,44726802,46947857,49272801,51708639,54260116,56934075,59734513,62665438,65723905,68917193,72230102,75664344,79214960,82878565,86652535,90531026,94518523,98611151,102806950,107106007
NIC,national,2985480,3077861,3171404,3265520,3360142,3455129,3549711,3642978,3734343,3823133,3909672,3995529,4082958,4173435,4267570,4364514,4462496,4559010,4652185,4741571,4827658,4910642,4991041,5069310,5145367,5219324,5292115,5364930,5438692,5513757,5590066,5667436,5745538,5824058,5903035,5982530,6062462,6142734,6223234,6303970,6384843,6465502,6545503,6624554
NIC,rural,1508981,1547118,1585290,1623225,1660918,1698230,1734850,1770269,1804285,1836518,1867220,1897117,1927279,1958384,1990736,2023825,2056898,2088802,2119675,2153290,2185143,2215387,2244172,2271811,2298178,2323434,2347953,2372265,2396560,2418775,2441294,2463918,2486611,2509179,2531635,2554002,2576243,2598376,2620293,2641994,2662543,2681761,2699365,2715272
NIC,urban,1476499,1530743,1586114,1642295,1699224,1756899,1814861,1872709,1930058,1986615,2042452,2098412,2155679,2215051,2276834,2340689,2405598,2470208,2532510,2588281,2642515,2695255,2746869,2797499,2847189,2895890,2944162,2992665,3042132,3094982,3148772,3203518,3258927,3314879,3371400,3428528,3486219,3544358,3602941,3661976,3722300,3783741,3846138,3909282
NLD,national,13856185,13941700,14038270,14149800,14247208,14312690,14367070,14424211,14491632,14572278,14665037,14760094,14848907,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441139
NLD,rural,5014415,5001864,4992711,4988512,4971706,4936304,4896872,4858219,4822960,4791802,4764231,4737105,4707697,4682215,4622058,4521389,4418916,4313040,4203458,4093839,3988053,3887534,3790157,3695515,3557438,3373027,3189732,3009850,2834761,2674876,2532774,2400728,2266647,2137737,2023367,1912076,1817063,1738782,1664686,1594889,1528626,1466411,1409098,1354130
NLD,urban,8841770,8939836,9045559,9161288,9275502,9376386,9470198,9565992,9668672,9780476,9900806,10022989,10141210,10269295,10447740,10662777,10871452,11069798,11255548,11436659,11622597,11819675,12021931,12229998,12488742,12775902,13035570,13271929,13485107,13671225,13848922,14044865,14263741,14477657,14669707,14842886,14987369,15126226,15275237,15435425,15602670,15765213,15935776,16087009
NOR,national,4043205,4058671,4072517,4085620,4099702,4114787,4128432,4140099,4152516,4167354,4186905,4209488,4226901,4241473,4261732,4286401,4311991,4336613,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5379475
NOR,rural,1247652,1233268,1218456,1203419,1197646,1196662,1195222,1193177,1191357,1190196,1190337,1191327,1190803,1189479,1181991,1171688,1161607,1151241,1142673,1136431,1124372,1106670,1090090,1076934,1066238,1055893,1046082,1037818,1032150,1027679,1024994,1023926,1022966,1021756,1017612,1010038,1001397,991897,981114,969171,956662,942971,929678,915909
NOR,urban,2795553,2825403,2854061,2882201,2902056,2918125,2933210,2946922,2961159,2977158,2996568,3018161,3036098,3051994,3079741,3114713,3150384,3185372,3216511,3244905,3280785,3324794,3371823,3414033,3447513,3482266,3518773,3554092,3591141,3632998,3684159,3744286,3805760,3867496,3935476,4008535,4078226,4145335,4207493,4265348,4320306,4368945,4418218,4463566
NPL,national,14028535,14347653,14676932,15016408,15367229,15729431,16100623,16477488,16858316,17239677,17623696,18020756,18445021,18905480,19405506,19938322,20489973,21040899,21576074,22090352,22584772,23057875,23509971,23941099,24347113,24725625,25080880,25419337,25744500,26066687,26382586,26666581,26883531,27013207,27041220,26989160,26916795,26905982,27015033,27263430,27632682,28095712,28608715,29136808
NPL,rural,13284742,13550928,13823322,14101759,14387414,14688772,14995476,15304126,15613160,15919118,16223671,16536205,16869632,17231589,17624081,18027832,18441181,18845702,19227950,19583097,19912090,20213456,20487294,20733710,20951421,21204696,21434622,21646853,21844466,22036256,22219150,22371928,22465492,22483632,22415008,22277392,22121568,22013936,22001853,22099191,22289627,22549618,22843201,23141618
NPL,urban,743793,796725,853610,914649,979815,1040659,1105147,1173362,1245155,1320559,1400026,1484550,1575389,1673891,1781425,1910490,2048792,2195197,2348124,2507255,2672682,2844419,3022677,3207389,3395692,3520929,3646258,3772484,3900034,4030431,4163436,4294653,4418039,4529575,4626212,4711768,4795227,4892046,5013180,5164239,5343055,5546094,5765514,5995190
NRU,national,7396,7505,7626,7751,7871,8016,8163,8331,8501,8679,8868,9058,9275,9506,9766,10030,10287,10496,10626,10677,10643,10567,10449,10335,10219,10102,9990,9906,9848,9827,9846,9880,9945,10009,10069,10136,10208,10289,10374,10474,10577,10678,10764,10834
NRU,rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRU,urban,7396,7505,7626,7751,7871,8016,8163,8331,8501,8679,8868,9058,9275,9506,9766,10030,10287,10496,10626,10677,10643,10567,10449,10335,10219,10102,9990,9906,9848,9827,9846,9880,9945,10009,10069,10136,10208,10289,10374,10474,10577,10678,10764,10834
NZL,national,3120200,3121200,3109000,3112900,3124900,3156100,3199300,3227100,3247100,3246300,3274400,3283400,3299200,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4979300,5084300
NZL,rural,526440,523456,518332,515870,515265,519115,524941,528179,530154,526550,523085,516544,511178,508061,526013,526117,526757,528375,530696,533676,537663,539403,539177,539268,539389,546433,554908,560764,564649,569106,576971,584445,592898,602137,609376,610037,612077,619619,629598,641118,651473,659719,666479,676263
NZL,urban,2593760,2597744,2590668,2597030,2609635,2636985,2674359,2698921,2716946,2719750,2751315,2766856,2788022,2821739,2969087,3005583,3045443,3091625,3142704,3198324,3243637,3275597,3295923,3318432,3341111,3402067,3472292,3526736,3569251,3615494,3646829,3675355,3709702,3748563,3774624,3798063,3830023,3896881,3979802,4072982,4162127,4240881,4312821,4408037
OMN,national,977804,1032797,1091858,1154373,1220578,1290121,1361085,1431066,1498413,1561180,1619871,1678119,1741155,1812158,1893761,1983272,2072106,2148416,2204267,2236652,2249759,2251859,2254898,2267973,2294959,2334860,2386164,2445524,2511254,2580753,2657162,2750956,2876186,3041435,3251102,3498031,3764805,4027255,4267341,4479217,4665926,4829476,4974992,5106622
OMN,rural,568221,580824,593381,605330,616746,627192,635708,641160,643134,640958,635265,627717,620443,614285,609867,605949,599999,608260,624491,634113,638279,639325,640639,644807,652939,664758,679842,688977,693106,697655,703430,713048,729861,755462,774315,784818,795052,799611,795859,783863,767078,746685,724210,700833
OMN,urban,409583,451973,498477,549043,603832,662929,725377,789906,855279,920222,984606,1050402,1120712,1197873,1283894,1377323,1472107,1540156,1579776,1602539,1611480,1612534,1614259,1623166,1642020,1670102,1706322,1756547,1818148,1883098,1953732,2037908,2146325,2285973,2476787,2713213,2969753,3227644,3471482,3695354,3898848,4082791,4250782,4405789
PAK,national,70958168,73197254,75561128,78054346,80680464,83431600,86285936,89213712,92191504,95215375,98285760,101389600,104512874,107647918,110778655,113911126,117086680,120362764,123776835,127349293,131057432,134843233,138624625,142343583,145978408,149549695,153093371,156664698,160304007,164022626,167808106,171648984,175525610,179424643,183340168,187280125,191260799,195305012,199426953,203631356,207906210,212228288,216565317,220892331
PAK,rural,51783142,53164630,54619361,56147613,57783344,59554308,61384680,63251628,65138832,67043050,68964168,70891608,72817255,74733491,76630027,78510965,80404594,82349796,84371242,86480358,88662974,90904566,93179314,95395822,97542772,99630007,101684617,103741796,105829499,107953132,110103933,112275600,114454985,116631401,118800762,120967978,123147091,125348710,127581399,129847570,132141029,134412664,136637555,138797696
PAK,urban,19175026,20032624,20941767,21906733,22897116,23877288,24901258,25962080,27052676,28172325,29321592,30497992,31695619,32914427,34148628,35400161,36682086,38012968,39405593,40868935,42394458,43938667,45445311,46947761,48435636,49919688,51408754,52922902,54474508,56069494,57704173,59373384,61070625,62793242,64539406,66312147,68113708,69956302,71845554,73783786,75765181,77815624,79927762,82094635
PAN,national,1837804,1884427,1931302,1978489,2025965,2073748,2121863,2170330,2219200,2268500,2318259,2368556,2419424,2470946,2523115,2575949,2629584,2684117,2739667,2796291,2853907,2912318,2971197,3030333,3089641,3149195,3209056,3269356,3330222,3391673,3453671,3516204,3579215,3642691,3706479,3770635,3835447,3901311,3968490,4037073,4106764,4176868,4246440,4314768
PAN,rural,926290,944494,962580,980401,997058,1013524,1029846,1045991,1062043,1077946,1093755,1109455,1125105,1139032,1141533,1143490,1145026,1146091,1146797,1147094,1147071,1146521,1145367,1145526,1158708,1171689,1184430,1197009,1209470,1221816,1234066,1246143,1258058,1269842,1281070,1291782,1302058,1311972,1321666,1331144,1340242,1348752,1356355,1362863
PAN,urban,911514,939933,968722,998088,1028907,1060224,1092017,1124339,1157157,1190554,1224504,1259101,1294319,1331914,1381582,1432459,1484558,1538026,1592870,1649197,1706836,1765797,1825830,1884807,1930933,1977506,2024626,2072347,2120752,2169857,2219605,2270061,2321157,2372849,2425409,2478853,2533389,2589339,2646824,2705929,2766522,2828116,2890085,2951905
PER,national,16258323,16683451,17113393,17547612,17985398,18426420,18870988,19319746,19772872,20230385,20691284,21153462,21614193,22071433,22522383,22966822,23408135,23851405,24299168,24753825,25210957,25658070,26078295,26459944,26799289,27100964,27372217,27624226,27866140,28102055,28333050,28562321,28792663,29027680,29264314,29506790,29773986,30090372,30470739,30926036,31444299,31989265,32510462,32971846
PER,rural,6061265,6115986,6167667,6216417,6262156,6336846,6410286,6481968,6551939,6619989,6685975,6749012,6808687,6863995,6914372,6959636,7001607,7031156,7058665,7085287,7109994,7128838,7137369,7133072,7115747,7086902,7048620,7004399,6957061,6907204,6855748,6840105,6840849,6841824,6842875,6844395,6851292,6868729,6899489,6946297,7005790,7067388,7120116,7155880
PER,urban,10197058,10567465,10945726,11331195,11723242,12089574,12460702,12837778,13220932,13610396,14005310,14404450,14805506,15207438,15608011,16007186,16406528,16820249,17240503,17668538,18100963,18529232,18940926,19326872,19683542,20014062,20323597,20619827,20909079,21194851,21477302,21722216,21951814,22185856,22421439,22662395,22922694,23221643,23571250,23979739,24438509,24921877,25390346,25815966
PHL,national,43629415,44838485,46079844,47357741,48672832,50023564,51408912,52827048,54275836,55755346,57263836,58795000,60340768,61895169,63454785,65020124,66593904,68180846,69784087,71401743,73030879,74672009,76325927,77991757,79672869,81365260,83051970,84710544,86326251,87888675,89405482,90901967,92414161,93966784,95570049,97212639,98871558,100513137,102113206,103663812,105172921,106651394,108116622,109581085
PHL,rural,27802845,28411906,29031684,29619426,29985384,30342792,30691120,31027438,31352436,31662346,31956084,32229656,32480229,32813105,33693856,34580953,35474573,36377890,37292616,38217783,39151854,40095135,41048084,42010260,42983513,43965718,44947726,45917350,46866522,47789467,48690225,49582478,50484932,51369761,52064651,52774797,53486547,54183617,54851130,55486055,56076098,56624425,57140716,57630884
PHL,urban,15826570,16426579,17048160,17738315,18687448,19680772,20717792,21799608,22923400,24093000,25307752,26565344,27860539,29082064,29760929,30439171,31119331,31802956,32491471,33183960,33879025,34576874,35277843,35981497,36689356,37399542,38104244,38793194,39459729,40099208,40715257,41319489,41929229,42597023,43505398,44437842,45385011,46329520,47262076,48177757,49096823,50026969,50975906,51950201
PLW,national,12646,12409,12231,12178,12281,12519,12842,13190,13534,13835,14121,14400,14704,15063,15442,15859,16285,16735,17158,17599,18016,18409,18773,19104,19390,19642,19812,19861,19784,19545,19159,18708,18290,17954,17748,17635,17603,17625,17665,17718,17809,17911,18001,18092
PLW,rural,4843,4718,4616,4562,4494,4454,4441,4431,4415,4401,4442,4480,4523,4580,4638,4704,4771,4842,4902,5050,5213,5371,5523,5667,5799,5923,6023,5882,5707,5490,5239,4978,4735,4521,4346,4198,4073,3963,3858,3761,3675,3595,3516,3440
PLW,urban,7803,7691,7615,7616,7787,8065,8401,8759,9119,9434,9679,9920,10181,10483,10804,11155,11514,11893,12256,12549,12803,13038,13250,13437,13591,13719,13789,13979,14077,14055,13920,13730,13555,13433,13402,13437,13530,13662,13807,13957,14134,14316,14485,14652
