survey_id,cache_id,wb_region_code,pcn_region_code,country_code,survey_acronym,survey_coverage,survey_comparability,comparable_spell,surveyid_year,reporting_year,survey_year,survey_time,welfare_type,survey_mean_lcu,survey_mean_ppp,reporting_pop,ppp,cpi,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,reporting_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,display_cp
CMR_1996_ECAM-I_V01_M_V01_A_PIP_PC-GPWG,CMR_1996_ECAM-I_D1_CON_GPWG,SSA,SSA,CMR,ECAM-I,national,0,1996,1996,1996,1996,1996,consumption,475.75681,2.8987267,13970812,242.67827,.67631167,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CMR_2001_ECAM-II_V01_M_V01_A_PIP_PC-GPWG,CMR_2001_ECAM-II_D1_CON_GPWG,SSA,SSA,CMR,ECAM-II,national,1,2001 - 2014,2001,2001,2001,2001,consumption,783.87946,4.1027679,15928910,242.67827,.78730208,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CMR_2007_ECAM-III_V01_M_V01_A_PIP_PC-GPWG,CMR_2007_ECAM-III_D1_CON_GPWG,SSA,SSA,CMR,ECAM-III,national,1,2001 - 2014,2007,2007,2007,2007,consumption,831.32813,3.876446,18730283,242.67827,.88370609,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CMR_2014_ECAM-IV_V01_M_V03_A_PIP_PC-GPWG,CMR_2014_ECAM-IV_D1_CON_GPWG,SSA,SSA,CMR,ECAM-IV,national,1,2001 - 2014,2014,2014,2014,2014,consumption,1307.5343,5.0457635,22681853,242.67827,1.0678133,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COD_2004_E123_V01_M_V02_A_PIP_PC-GPWG,COD_2004_E123_D1_CON_GPWG,SSA,SSA,COD,E123,national,0,2004 - 2012,2004,2004,2004.89,2004-2005,consumption,202.3246,.74300355,53068869,546.73181,.49806204,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COD_2012_E123_V01_M_V05_A_PIP_PC-GPWG,COD_2012_E123_D1_CON_GPWG,SSA,SSA,COD,E123,national,0,2004 - 2012,2012,2012,2012.4,2012-2013,consumption,894.81097,1.5026828,69020749,546.73181,1.0891548,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COG_2005_ECOM_V01_M_V02_A_PIP_PC-GPWG,COG_2005_ECOM_D1_CON_GPWG,SSA,SSA,COG,ECOM,national,0,2005 - 2011,2005,2005,2005,2005,consumption,667.66058,2.6918669,3622775,303.72406,.81662554,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COG_2011_ECOM_V01_M_V04_A_PIP_PC-GPWG,COG_2011_ECOM_D1_CON_GPWG,SSA,SSA,COG,ECOM,national,0,2005 - 2011,2011,2011,2011.67,2011-2012,consumption,1144.5515,3.6460028,4394842,303.72406,1.0335683,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_1980_ENH_V01_M_V01_A_PIP_PC-GROUP,COL_1980_ENH_D2_INC_GROUP,LAC,LAC,COL,ENH,urban,0,1980,1980,1980,1980,1980,income,120.55891,9.1635113,17145846,1210.9932,.010864148,urban,national,national,national,national,urban,group,T05,FALSE,FALSE,FALSE,1
COL_1988_ENH_V01_M_V01_A_PIP_PC-GROUP,COL_1988_ENH_D2_INC_GROUP,LAC,LAC,COL,ENH,urban,1,1988 - 2000,1988,1988,1988,1988,income,643.29797,9.4984436,21808614,1210.9932,.055926554,urban,national,national,national,national,urban,group,T05,FALSE,FALSE,FALSE,1
COL_1989_ENH_V01_M_V01_A_PIP_PC-GROUP,COL_1989_ENH_D2_INC_GROUP,LAC,LAC,COL,ENH,urban,1,1988 - 2000,1989,1989,1989,1989,income,866.10413,9.4416008,22398270,1210.9932,.075750023,urban,national,national,national,national,urban,group,T05,FALSE,FALSE,FALSE,1
COL_1991_ENH_V01_M_V01_A_PIP_PC-GROUP,COL_1991_ENH_D2_INC_GROUP,LAC,LAC,COL,ENH,urban,1,1988 - 2000,1991,1991,1991,1991,income,1479.5737,9.6067181,23613613,1210.9932,.12718031,urban,national,national,national,national,urban,group,T05,FALSE,FALSE,FALSE,1
COL_1992_ENH_V01_M_V01_A_PIP_PC-HIST,COL_1992_ENH_D1_INC_HIST,LAC,LAC,COL,ENH,national,1,1988 - 2000,1992,1992,1992,1992,income,1841.5988,9.5121737,34422568,1210.9932,.15987243,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_1996_ENH_V01_M_V01_A_PIP_PC-HIST,COL_1996_ENH_D1_INC_HIST,LAC,LAC,COL,ENH,national,1,1988 - 2000,1996,1996,1996,1996,income,3657.8777,8.6323433,37076387,1210.9932,.34991196,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_1999_ENH_V01_M_V01_A_PIP_PC-HIST,COL_1999_ENH_D1_INC_HIST,LAC,LAC,COL,ENH,national,1,1988 - 2000,1999,1999,1999,1999,income,5259.1309,8.2563591,38999468,1210.9932,.52599758,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2000_ENH_V01_M_V01_A_PIP_PC-HIST,COL_2000_ENH_D1_INC_HIST,LAC,LAC,COL,ENH,national,1,1988 - 2000,2000,2000,2000,2000,income,6383.1733,9.208993,39629965,1210.9932,.57237786,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2001_ECH_V01_M_V06_A_PIP_PC-GPWG,COL_2001_ECH_D1_INC_GPWG,LAC,LAC,COL,ECH,national,2,2001 - 2005,2001,2001,2001,2001,income,5731.7993,7.6724882,40255956,1210.9932,.61689758,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2002_ECH_V02_M_V07_A_PIP_PC-GPWG,COL_2002_ECH_D1_INC_GPWG,LAC,LAC,COL,ECH,national,2,2001 - 2005,2002,2002,2002,2002,income,7741.627,9.6789055,40875363,1210.9932,.66048706,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2003_ECH_V02_M_V07_A_PIP_PC-GPWG,COL_2003_ECH_D1_INC_GPWG,LAC,LAC,COL,ECH,national,2,2001 - 2005,2003,2003,2003,2003,income,7794.1245,9.1811113,41483872,1210.9932,.70102,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2004_ECH_V02_M_V07_A_PIP_PC-GPWG,COL_2004_ECH_D1_INC_GPWG,LAC,LAC,COL,ECH,national,2,2001 - 2005,2004,2004,2004,2004,income,8746.4365,9.736249,42075953,1210.9932,.74181867,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2005_ECH_V02_M_V07_A_PIP_PC-GPWG,COL_2005_ECH_D1_INC_GPWG,LAC,LAC,COL,ECH,national,2,2001 - 2005,2005,2005,2005,2005,income,9691.9375,10.264668,42647731,1210.9932,.77969372,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2008_GEIH_V02_M_V09_A_PIP_PC-GPWG,COL_2008_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2008,2008,2008,2008,income,12988.066,11.613752,44254972,1210.9932,.92348588,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2009_GEIH_V04_M_V09_A_PIP_PC-GPWG,COL_2009_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2009,2009,2009,2009,income,13410.313,11.713196,44750054,1210.9932,.94541347,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2010_GEIH_V02_M_V09_A_PIP_PC-GPWG,COL_2010_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2010,2010,2010,2010,income,14859.871,12.652069,45222699,1210.9932,.96986616,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2011_GEIH_V02_M_V09_A_PIP_PC-GPWG,COL_2011_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2011,2011,2011,2011,income,16028.947,13.127599,45662747,1210.9932,1.0082728,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2012_GEIH_V01_M_V05_A_PIP_PC-GPWG,COL_2012_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2012,2012,2012,2012,income,16704.453,13.310655,46075721,1210.9932,1.0363135,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2013_GEIH_V01_M_V04_A_PIP_PC-GPWG,COL_2013_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2013,2013,2013,2013,income,17847.246,13.975734,46495492,1210.9932,1.0545201,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2014_GEIH_V01_M_V04_A_PIP_PC-GPWG,COL_2014_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2014,2014,2014,2014,income,19371.506,14.634499,46967706,1210.9932,1.0930595,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2015_GEIH_V01_M_V04_A_PIP_PC-GPWG,COL_2015_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2015,2015,2015,2015,income,20179.527,14.328598,47520667,1210.9932,1.1629622,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2016_GEIH_V01_M_V02_A_PIP_PC-GPWG,COL_2016_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2016,2016,2016,2016,income,21070.672,14.119147,48175048,1210.9932,1.2323333,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2017_GEIH_V01_M_V02_A_PIP_PC-GPWG,COL_2017_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2017,2017,2017,2017,income,21774.006,14.014624,48909844,1210.9932,1.2829663,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2018_GEIH_V01_M_V04_A_PIP_PC-GPWG,COL_2018_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2018,2018,2018,2018,income,22867.045,14.251654,49661056,1210.9932,1.3249609,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2019_GEIH_V01_M_V02_A_PIP_PC-GPWG,COL_2019_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2019,2019,2019,2019,income,23803.037,14.284814,50339443,1210.9932,1.3759925,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COL_2020_GEIH_V01_M_V01_A_PIP_PC-GPWG,COL_2020_GEIH_D1_INC_GPWG,LAC,LAC,COL,GEIH,national,3,2008 - 2020,2020,2020,2020,2020,income,20474.59,12.10725,50882884,1210.9932,1.3964584,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COM_2004_EIM_V01_M_V01_A_PIP_PC-GPWG,COM_2004_EIM_D1_CON_GPWG,SSA,SSA,COM,EIM,national,0,2004,2004,2004,2004,2004,consumption,1441.3756,7.5980415,597230,235.60413,.8051793,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
COM_2013_EESIC_V01_M_V07_A_PIP_PC-GPWG,COM_2013_EESIC_D1_CON_GPWG,SSA,SSA,COM,EESIC,national,1,2014,2013,2014,2014,2013-2014,consumption,1346.7936,5.6185465,759390,235.60413,1.0174057,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CPV_2001_IDRF_V01_M_V01_A_PIP_PC-GPWG,CPV_2001_IDRF_D1_CON_GPWG,SSA,SSA,CPV,IDRF,national,0,2001,2001,2001,2001.77,2001-2002,consumption,270.40414,7.0925188,435701,48.057339,.79332858,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CPV_2007_QUIBB_V01_M_V02_A_PIP_PC-GPWG,CPV_2007_QUIBB_D1_CON_GPWG,SSA,SSA,CPV,QUIBB,national,1,2007,2007,2007,2007.33,2007-2008,consumption,338.29477,7.9182048,475067,48.057339,.88901454,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CPV_2015_IDRF_V01_M_V01_A_PIP_PC-GPWG,CPV_2015_IDRF_D1_CON_GPWG,SSA,SSA,CPV,IDRF,national,2,2015,2015,2015,2015,2015,consumption,455.36218,9.1133299,524740,48.057339,1.039729,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CRI_1981_ENH_V01_M_V01_A_PIP_PC-GROUP,CRI_1981_ENH_D1_INC_GROUP,LAC,LAC,CRI,ENH,national,0,1981 - 1986,1981,1981,1981,1981,income,21.567123,5.3820596,2455593,349.40689,.011468649,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
CRI_1986_ENH_V01_M_V01_A_PIP_PC-GROUP,CRI_1986_ENH_D1_INC_GROUP,LAC,LAC,CRI,ENH,national,0,1981 - 1986,1986,1986,1986,1986,income,81.129532,5.5741224,2810245,349.40689,.041655373,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
CRI_1989_EHPM_V01_M_V01_A_PIP_PC-GPWG,CRI_1989_EHPM_D1_INC_GPWG,LAC,LAC,CRI,EHPM,national,1,1989 - 2009,1989,1989,1989,1989,income,214.83385,8.9733229,3039015,349.40689,.068520091,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CRI_1990_EHPM_V01_M_V02_A_PIP_PC-GPWG,CRI_1990_EHPM_D1_INC_GPWG,LAC,LAC,CRI,EHPM,national,1,1989 - 2009,1990,1990,1990,1990,income,266.38467,9.2585001,3119436,349.40689,.082344986,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CRI_1991_EHPM_V01_M_V02_A_PIP_PC-GPWG,CRI_1991_EHPM_D1_INC_GPWG,LAC,LAC,CRI,EHPM,national,1,1989 - 2009,1991,1991,1991,1991,income,316.84146,8.4920645,3202083,349.40689,.10678181,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
CRI_1992_EHPM_V02_M_V03_A_PIP_PC-GPWG,CRI_1992_EHPM_D1_INC_GPWG,LAC,LAC,CRI,EHPM,national,1,1989 - 2009,1992,1992,1992,1992,income,407.64639,9.0230846,3286525,349.40689,.12929958,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
